,Filename,ImgDim,Bndbox,ClassStr,label
3297,maksssksksss705,"[400, 225]","[279, 157, 310, 194]",with_mask,1
3298,maksssksksss705,"[400, 225]","[323, 55, 355, 90]",with_mask,1
3299,maksssksksss705,"[400, 225]","[377, 28, 400, 55]",with_mask,1
3300,maksssksksss705,"[400, 225]","[374, 79, 400, 113]",with_mask,1
3301,maksssksksss705,"[400, 225]","[320, 123, 351, 159]",with_mask,1
3302,maksssksksss705,"[400, 225]","[360, 142, 397, 179]",with_mask,1
3303,maksssksksss705,"[400, 225]","[309, 191, 344, 225]",with_mask,1
3304,maksssksksss706,"[400, 267]","[22, 128, 67, 174]",with_mask,1
3305,maksssksksss706,"[400, 267]","[58, 192, 107, 245]",with_mask,1
3306,maksssksksss706,"[400, 267]","[114, 113, 140, 141]",with_mask,1
3307,maksssksksss706,"[400, 267]","[86, 119, 106, 137]",with_mask,1
3308,maksssksksss706,"[400, 267]","[113, 83, 132, 103]",with_mask,1
3309,maksssksksss706,"[400, 267]","[159, 89, 177, 114]",with_mask,1
3310,maksssksksss706,"[400, 267]","[147, 86, 159, 99]",with_mask,1
3311,maksssksksss706,"[400, 267]","[178, 118, 206, 150]",with_mask,1
3312,maksssksksss706,"[400, 267]","[236, 89, 263, 121]",with_mask,1
3313,maksssksksss706,"[400, 267]","[300, 81, 320, 106]",with_mask,1
3314,maksssksksss706,"[400, 267]","[287, 142, 324, 179]",with_mask,1
3315,maksssksksss706,"[400, 267]","[315, 210, 374, 264]",with_mask,1
3316,maksssksksss706,"[400, 267]","[349, 92, 365, 111]",with_mask,1
3317,maksssksksss706,"[400, 267]","[372, 113, 391, 131]",with_mask,1
3318,maksssksksss706,"[400, 267]","[368, 162, 401, 219]",with_mask,1
3319,maksssksksss706,"[400, 267]","[267, 103, 284, 122]",with_mask,1
3320,maksssksksss706,"[400, 267]","[375, 89, 390, 101]",with_mask,1
3321,maksssksksss707,"[301, 400]","[64, 161, 183, 323]",with_mask,1
3322,maksssksksss708,"[400, 230]","[1, 39, 54, 137]",with_mask,1
3323,maksssksksss708,"[400, 230]","[134, 62, 198, 138]",with_mask,1
3324,maksssksksss708,"[400, 230]","[209, 59, 276, 134]",with_mask,1
3325,maksssksksss709,"[301, 400]","[49, 183, 139, 294]",with_mask,1
3326,maksssksksss71,"[400, 225]","[133, 29, 173, 56]",without_mask,2
3327,maksssksksss71,"[400, 225]","[30, 52, 74, 94]",with_mask,1
3328,maksssksksss71,"[400, 225]","[18, 119, 83, 191]",with_mask,1
3329,maksssksksss71,"[400, 225]","[140, 70, 191, 124]",with_mask,1
3330,maksssksksss71,"[400, 225]","[230, 63, 344, 171]",with_mask,1
3331,maksssksksss71,"[400, 225]","[375, 50, 400, 116]",with_mask,1
3332,maksssksksss710,"[400, 200]","[55, 31, 80, 62]",without_mask,2
3333,maksssksksss710,"[400, 200]","[132, 61, 183, 124]",with_mask,1
3334,maksssksksss710,"[400, 200]","[232, 57, 279, 108]",with_mask,1
3335,maksssksksss711,"[400, 283]","[30, 48, 46, 66]",with_mask,1
3336,maksssksksss711,"[400, 283]","[87, 52, 101, 67]",with_mask,1
3337,maksssksksss711,"[400, 283]","[186, 43, 208, 67]",with_mask,1
3338,maksssksksss711,"[400, 283]","[199, 110, 217, 125]",with_mask,1
3339,maksssksksss711,"[400, 283]","[264, 52, 283, 74]",with_mask,1
3340,maksssksksss711,"[400, 283]","[305, 50, 319, 62]",with_mask,1
3341,maksssksksss711,"[400, 283]","[340, 45, 351, 56]",with_mask,1
3342,maksssksksss711,"[400, 283]","[369, 53, 383, 65]",with_mask,1
3343,maksssksksss712,"[301, 400]","[90, 213, 171, 321]",with_mask,1
3344,maksssksksss713,"[400, 289]","[244, 70, 348, 183]",with_mask,1
3345,maksssksksss714,"[400, 300]","[78, 139, 108, 174]",with_mask,1
3346,maksssksksss714,"[400, 300]","[180, 155, 206, 182]",with_mask,1
3347,maksssksksss714,"[400, 300]","[305, 189, 326, 212]",with_mask,1
3348,maksssksksss714,"[400, 300]","[375, 124, 400, 157]",with_mask,1
3349,maksssksksss715,"[267, 400]","[81, 168, 127, 221]",with_mask,1
3350,maksssksksss715,"[267, 400]","[1, 169, 24, 228]",without_mask,2
3351,maksssksksss716,"[301, 400]","[101, 174, 209, 299]",without_mask,2
3352,maksssksksss717,"[510, 287]","[1, 95, 76, 172]",mask_weared_incorrect,0
3353,maksssksksss717,"[510, 287]","[76, 128, 142, 185]",without_mask,2
3354,maksssksksss717,"[510, 287]","[231, 85, 278, 159]",with_mask,1
3355,maksssksksss717,"[510, 287]","[297, 91, 376, 169]",with_mask,1
3356,maksssksksss718,"[400, 267]","[61, 39, 96, 95]",with_mask,1
3357,maksssksksss718,"[400, 267]","[90, 49, 136, 110]",with_mask,1
3358,maksssksksss718,"[400, 267]","[157, 50, 193, 103]",with_mask,1
3359,maksssksksss718,"[400, 267]","[205, 73, 233, 113]",with_mask,1
3360,maksssksksss718,"[400, 267]","[251, 42, 274, 82]",with_mask,1
3361,maksssksksss718,"[400, 267]","[285, 71, 311, 104]",with_mask,1
3362,maksssksksss718,"[400, 267]","[312, 69, 328, 98]",mask_weared_incorrect,0
3363,maksssksksss718,"[400, 267]","[322, 61, 335, 86]",with_mask,1
3364,maksssksksss718,"[400, 267]","[342, 75, 357, 95]",with_mask,1
3365,maksssksksss719,"[400, 226]","[25, 86, 40, 104]",with_mask,1
3366,maksssksksss719,"[400, 226]","[52, 86, 80, 108]",with_mask,1
3367,maksssksksss719,"[400, 226]","[151, 81, 171, 108]",with_mask,1
3368,maksssksksss719,"[400, 226]","[177, 110, 186, 120]",without_mask,2
3369,maksssksksss719,"[400, 226]","[212, 106, 218, 114]",with_mask,1
3370,maksssksksss719,"[400, 226]","[229, 81, 259, 111]",with_mask,1
3371,maksssksksss719,"[400, 226]","[307, 61, 343, 103]",with_mask,1
3372,maksssksksss719,"[400, 226]","[218, 118, 225, 125]",with_mask,1
3373,maksssksksss719,"[400, 226]","[373, 114, 383, 123]",with_mask,1
3374,maksssksksss72,"[301, 400]","[112, 176, 207, 291]",without_mask,2
3375,maksssksksss720,"[400, 221]","[39, 73, 71, 141]",with_mask,1
3376,maksssksksss720,"[400, 221]","[90, 110, 135, 170]",with_mask,1
3377,maksssksksss720,"[400, 221]","[175, 73, 230, 127]",with_mask,1
3378,maksssksksss720,"[400, 221]","[238, 100, 290, 164]",with_mask,1
3379,maksssksksss720,"[400, 221]","[327, 36, 366, 76]",with_mask,1
3380,maksssksksss721,"[301, 400]","[102, 200, 200, 330]",with_mask,1
3381,maksssksksss722,"[400, 267]","[19, 89, 37, 107]",with_mask,1
3382,maksssksksss722,"[400, 267]","[45, 79, 64, 103]",with_mask,1
3383,maksssksksss722,"[400, 267]","[97, 81, 113, 101]",with_mask,1
3384,maksssksksss722,"[400, 267]","[175, 80, 193, 103]",with_mask,1
3385,maksssksksss722,"[400, 267]","[158, 83, 170, 99]",with_mask,1
3386,maksssksksss722,"[400, 267]","[210, 93, 224, 108]",with_mask,1
3387,maksssksksss722,"[400, 267]","[244, 93, 252, 104]",with_mask,1
3388,maksssksksss722,"[400, 267]","[269, 87, 286, 104]",with_mask,1
3389,maksssksksss722,"[400, 267]","[308, 88, 322, 103]",with_mask,1
3390,maksssksksss723,"[400, 226]","[117, 153, 162, 200]",with_mask,1
3391,maksssksksss723,"[400, 226]","[204, 20, 221, 41]",with_mask,1
3392,maksssksksss723,"[400, 226]","[282, 17, 307, 40]",without_mask,2
3393,maksssksksss723,"[400, 226]","[243, 74, 264, 98]",with_mask,1
3394,maksssksksss723,"[400, 226]","[110, 11, 117, 19]",without_mask,2
3395,maksssksksss723,"[400, 226]","[131, 14, 138, 22]",without_mask,2
3396,maksssksksss723,"[400, 226]","[166, 8, 174, 15]",without_mask,2
3397,maksssksksss723,"[400, 226]","[322, 38, 333, 47]",with_mask,1
3398,maksssksksss723,"[400, 226]","[269, 10, 278, 20]",with_mask,1
3399,maksssksksss723,"[400, 226]","[233, 6, 240, 16]",without_mask,2
3400,maksssksksss723,"[400, 226]","[245, 1, 250, 7]",without_mask,2
3401,maksssksksss723,"[400, 226]","[145, 21, 154, 32]",with_mask,1
3402,maksssksksss723,"[400, 226]","[141, 30, 156, 53]",with_mask,1
3403,maksssksksss724,"[400, 300]","[303, 24, 328, 53]",with_mask,1
3404,maksssksksss725,"[301, 400]","[45, 215, 138, 336]",with_mask,1
3405,maksssksksss726,"[400, 254]","[188, 67, 207, 89]",without_mask,2
3406,maksssksksss726,"[400, 254]","[256, 63, 277, 85]",with_mask,1
3407,maksssksksss726,"[400, 254]","[312, 89, 325, 105]",without_mask,2
3408,maksssksksss726,"[400, 254]","[356, 77, 369, 96]",without_mask,2
3409,maksssksksss727,"[301, 400]","[64, 176, 166, 301]",with_mask,1
3410,maksssksksss728,"[400, 266]","[41, 57, 57, 74]",with_mask,1
3411,maksssksksss728,"[400, 266]","[104, 45, 120, 63]",with_mask,1
3412,maksssksksss728,"[400, 266]","[188, 60, 202, 73]",with_mask,1
3413,maksssksksss728,"[400, 266]","[263, 84, 278, 102]",with_mask,1
3414,maksssksksss728,"[400, 266]","[349, 71, 363, 86]",mask_weared_incorrect,0
3415,maksssksksss728,"[400, 266]","[381, 82, 395, 100]",with_mask,1
3416,maksssksksss729,"[301, 400]","[89, 284, 176, 400]",without_mask,2
3417,maksssksksss73,"[400, 286]","[142, 66, 164, 111]",with_mask,1
3418,maksssksksss73,"[400, 286]","[191, 67, 225, 101]",with_mask,1
3419,maksssksksss73,"[400, 286]","[308, 82, 329, 127]",with_mask,1
3420,maksssksksss730,"[400, 267]","[146, 106, 157, 123]",with_mask,1
3421,maksssksksss730,"[400, 267]","[192, 75, 205, 95]",with_mask,1
3422,maksssksksss730,"[400, 267]","[243, 122, 256, 141]",with_mask,1
3423,maksssksksss731,"[400, 400]","[93, 136, 136, 181]",with_mask,1
3424,maksssksksss731,"[400, 400]","[248, 93, 309, 163]",with_mask,1
3425,maksssksksss732,"[400, 268]","[291, 47, 323, 83]",with_mask,1
3426,maksssksksss732,"[400, 268]","[347, 51, 359, 66]",with_mask,1
3427,maksssksksss732,"[400, 268]","[230, 49, 259, 79]",with_mask,1
3428,maksssksksss732,"[400, 268]","[197, 49, 221, 79]",with_mask,1
3429,maksssksksss732,"[400, 268]","[151, 46, 175, 68]",with_mask,1
3430,maksssksksss732,"[400, 268]","[107, 47, 129, 72]",with_mask,1
3431,maksssksksss732,"[400, 268]","[59, 54, 75, 74]",without_mask,2
3432,maksssksksss732,"[400, 268]","[39, 63, 57, 84]",without_mask,2
3433,maksssksksss733,"[400, 295]","[143, 72, 271, 199]",with_mask,1
3434,maksssksksss734,"[400, 225]","[93, 44, 150, 100]",with_mask,1
3435,maksssksksss735,"[400, 225]","[3, 29, 49, 79]",with_mask,1
3436,maksssksksss735,"[400, 225]","[121, 68, 152, 103]",with_mask,1
3437,maksssksksss735,"[400, 225]","[164, 40, 178, 60]",with_mask,1
3438,maksssksksss735,"[400, 225]","[195, 39, 222, 70]",with_mask,1
3439,maksssksksss735,"[400, 225]","[352, 52, 367, 68]",with_mask,1
3440,maksssksksss735,"[400, 225]","[379, 54, 392, 71]",without_mask,2
3441,maksssksksss735,"[400, 225]","[305, 46, 322, 65]",without_mask,2
3442,maksssksksss735,"[400, 225]","[281, 44, 296, 63]",without_mask,2
3443,maksssksksss735,"[400, 225]","[249, 42, 266, 67]",without_mask,2
3444,maksssksksss735,"[400, 225]","[75, 47, 97, 69]",without_mask,2
3445,maksssksksss735,"[400, 225]","[58, 51, 68, 62]",without_mask,2
3446,maksssksksss736,"[267, 400]","[114, 40, 142, 76]",with_mask,1
3447,maksssksksss736,"[267, 400]","[183, 57, 221, 99]",with_mask,1
3448,maksssksksss737,"[400, 226]","[28, 55, 46, 71]",with_mask,1
3449,maksssksksss737,"[400, 226]","[98, 62, 111, 78]",with_mask,1
3450,maksssksksss737,"[400, 226]","[159, 50, 193, 90]",mask_weared_incorrect,0
3451,maksssksksss737,"[400, 226]","[293, 59, 313, 80]",with_mask,1
3452,maksssksksss737,"[400, 226]","[352, 51, 372, 72]",with_mask,1
3453,maksssksksss737,"[400, 226]","[228, 53, 241, 73]",with_mask,1
3454,maksssksksss738,"[400, 267]","[82, 43, 123, 83]",with_mask,1
3455,maksssksksss738,"[400, 267]","[211, 27, 244, 70]",with_mask,1
3456,maksssksksss739,"[400, 226]","[125, 59, 184, 114]",with_mask,1
3457,maksssksksss74,"[400, 301]","[2, 160, 36, 197]",with_mask,1
3458,maksssksksss74,"[400, 301]","[27, 120, 43, 138]",with_mask,1
3459,maksssksksss74,"[400, 301]","[44, 112, 55, 125]",with_mask,1
3460,maksssksksss74,"[400, 301]","[64, 101, 74, 110]",with_mask,1
3461,maksssksksss74,"[400, 301]","[5, 105, 14, 113]",with_mask,1
3462,maksssksksss74,"[400, 301]","[72, 123, 87, 136]",with_mask,1
3463,maksssksksss74,"[400, 301]","[89, 103, 100, 115]",with_mask,1
3464,maksssksksss74,"[400, 301]","[92, 135, 138, 184]",with_mask,1
3465,maksssksksss74,"[400, 301]","[112, 103, 122, 111]",with_mask,1
3466,maksssksksss74,"[400, 301]","[148, 108, 155, 114]",with_mask,1
3467,maksssksksss74,"[400, 301]","[155, 113, 166, 123]",with_mask,1
3468,maksssksksss74,"[400, 301]","[169, 128, 186, 146]",with_mask,1
3469,maksssksksss74,"[400, 301]","[205, 121, 230, 147]",with_mask,1
3470,maksssksksss74,"[400, 301]","[199, 114, 208, 128]",with_mask,1
3471,maksssksksss74,"[400, 301]","[175, 112, 182, 119]",with_mask,1
3472,maksssksksss74,"[400, 301]","[229, 102, 240, 111]",with_mask,1
3473,maksssksksss74,"[400, 301]","[276, 115, 286, 123]",with_mask,1
3474,maksssksksss74,"[400, 301]","[277, 101, 284, 108]",with_mask,1
3475,maksssksksss74,"[400, 301]","[294, 128, 304, 138]",with_mask,1
3476,maksssksksss74,"[400, 301]","[288, 107, 295, 112]",with_mask,1
3477,maksssksksss74,"[400, 301]","[307, 116, 315, 125]",with_mask,1
3478,maksssksksss74,"[400, 301]","[321, 125, 340, 144]",with_mask,1
3479,maksssksksss74,"[400, 301]","[352, 116, 362, 126]",with_mask,1
3480,maksssksksss74,"[400, 301]","[391, 129, 400, 149]",with_mask,1
3481,maksssksksss74,"[400, 301]","[379, 112, 391, 122]",with_mask,1
3482,maksssksksss74,"[400, 301]","[215, 103, 221, 109]",without_mask,2
3483,maksssksksss740,"[400, 264]","[143, 60, 168, 89]",with_mask,1
3484,maksssksksss740,"[400, 264]","[275, 52, 299, 80]",with_mask,1
3485,maksssksksss741,"[267, 400]","[111, 40, 151, 77]",mask_weared_incorrect,0
3486,maksssksksss742,"[301, 400]","[152, 151, 256, 300]",with_mask,1
3487,maksssksksss743,"[301, 400]","[111, 166, 199, 280]",with_mask,1
3488,maksssksksss744,"[400, 225]","[83, 81, 112, 113]",with_mask,1
3489,maksssksksss744,"[400, 225]","[133, 73, 139, 81]",with_mask,1
3490,maksssksksss745,"[301, 400]","[146, 228, 223, 328]",with_mask,1
3491,maksssksksss746,"[301, 400]","[29, 198, 135, 324]",with_mask,1
3492,maksssksksss747,"[301, 400]","[94, 198, 189, 327]",with_mask,1
3493,maksssksksss748,"[400, 225]","[179, 47, 283, 169]",mask_weared_incorrect,0
3494,maksssksksss749,"[251, 400]","[93, 102, 118, 126]",with_mask,1
3495,maksssksksss749,"[251, 400]","[178, 190, 200, 211]",with_mask,1
3496,maksssksksss75,"[400, 211]","[9, 31, 19, 45]",with_mask,1
3497,maksssksksss75,"[400, 211]","[29, 18, 39, 30]",with_mask,1
3498,maksssksksss75,"[400, 211]","[42, 38, 53, 50]",with_mask,1
3499,maksssksksss75,"[400, 211]","[75, 32, 89, 47]",with_mask,1
3500,maksssksksss75,"[400, 211]","[97, 37, 118, 55]",with_mask,1
3501,maksssksksss75,"[400, 211]","[119, 18, 131, 34]",with_mask,1
3502,maksssksksss75,"[400, 211]","[142, 20, 152, 32]",with_mask,1
3503,maksssksksss75,"[400, 211]","[202, 35, 218, 54]",with_mask,1
3504,maksssksksss75,"[400, 211]","[234, 28, 249, 48]",with_mask,1
3505,maksssksksss75,"[400, 211]","[276, 26, 298, 50]",with_mask,1
3506,maksssksksss75,"[400, 211]","[313, 31, 332, 52]",with_mask,1
3507,maksssksksss75,"[400, 211]","[351, 27, 366, 41]",with_mask,1
3508,maksssksksss75,"[400, 211]","[358, 89, 370, 105]",without_mask,2
3509,maksssksksss750,"[400, 268]","[73, 168, 79, 177]",without_mask,2
3510,maksssksksss750,"[400, 268]","[133, 153, 140, 163]",without_mask,2
3511,maksssksksss750,"[400, 268]","[191, 152, 197, 163]",without_mask,2
3512,maksssksksss750,"[400, 268]","[225, 154, 234, 166]",without_mask,2
3513,maksssksksss750,"[400, 268]","[261, 152, 271, 163]",without_mask,2
3514,maksssksksss750,"[400, 268]","[287, 158, 296, 169]",without_mask,2
3515,maksssksksss750,"[400, 268]","[346, 152, 356, 163]",without_mask,2
3516,maksssksksss751,"[400, 267]","[95, 116, 135, 145]",with_mask,1
3517,maksssksksss751,"[400, 267]","[244, 59, 257, 78]",with_mask,1
3518,maksssksksss751,"[400, 267]","[249, 26, 284, 57]",without_mask,2
3519,maksssksksss751,"[400, 267]","[73, 64, 84, 80]",with_mask,1
3520,maksssksksss752,"[400, 225]","[78, 16, 82, 21]",with_mask,1
3521,maksssksksss752,"[400, 225]","[85, 16, 90, 22]",with_mask,1
3522,maksssksksss752,"[400, 225]","[100, 14, 106, 20]",with_mask,1
3523,maksssksksss752,"[400, 225]","[125, 6, 135, 20]",with_mask,1
3524,maksssksksss752,"[400, 225]","[115, 29, 128, 37]",with_mask,1
3525,maksssksksss752,"[400, 225]","[55, 15, 66, 29]",with_mask,1
3526,maksssksksss752,"[400, 225]","[178, 20, 185, 34]",with_mask,1
3527,maksssksksss752,"[400, 225]","[194, 21, 210, 40]",with_mask,1
3528,maksssksksss752,"[400, 225]","[235, 42, 241, 48]",with_mask,1
3529,maksssksksss752,"[400, 225]","[271, 20, 287, 37]",with_mask,1
3530,maksssksksss752,"[400, 225]","[344, 23, 358, 44]",with_mask,1
3531,maksssksksss753,"[400, 267]","[198, 136, 238, 177]",with_mask,1
3532,maksssksksss753,"[400, 267]","[9, 115, 17, 124]",with_mask,1
3533,maksssksksss753,"[400, 267]","[50, 124, 53, 133]",with_mask,1
3534,maksssksksss753,"[400, 267]","[93, 122, 99, 130]",with_mask,1
3535,maksssksksss753,"[400, 267]","[105, 119, 113, 127]",with_mask,1
3536,maksssksksss753,"[400, 267]","[148, 123, 154, 133]",with_mask,1
3537,maksssksksss753,"[400, 267]","[135, 115, 144, 125]",without_mask,2
3538,maksssksksss753,"[400, 267]","[170, 116, 177, 126]",with_mask,1
3539,maksssksksss753,"[400, 267]","[194, 117, 202, 128]",with_mask,1
3540,maksssksksss753,"[400, 267]","[259, 120, 265, 130]",with_mask,1
3541,maksssksksss753,"[400, 267]","[277, 117, 281, 125]",with_mask,1
3542,maksssksksss753,"[400, 267]","[293, 124, 298, 132]",with_mask,1
3543,maksssksksss753,"[400, 267]","[346, 87, 353, 93]",with_mask,1
3544,maksssksksss753,"[400, 267]","[374, 119, 378, 126]",with_mask,1
3545,maksssksksss753,"[400, 267]","[352, 117, 359, 126]",without_mask,2
3546,maksssksksss753,"[400, 267]","[353, 103, 360, 110]",with_mask,1
3547,maksssksksss754,"[400, 267]","[14, 140, 32, 161]",with_mask,1
3548,maksssksksss754,"[400, 267]","[113, 113, 131, 137]",with_mask,1
3549,maksssksksss754,"[400, 267]","[165, 116, 183, 137]",with_mask,1
3550,maksssksksss754,"[400, 267]","[206, 89, 228, 114]",with_mask,1
3551,maksssksksss755,"[400, 226]","[46, 44, 61, 69]",with_mask,1
3552,maksssksksss755,"[400, 226]","[36, 98, 47, 121]",with_mask,1
3553,maksssksksss755,"[400, 226]","[75, 139, 84, 160]",with_mask,1
3554,maksssksksss755,"[400, 226]","[89, 35, 113, 57]",with_mask,1
3555,maksssksksss755,"[400, 226]","[127, 25, 147, 49]",with_mask,1
3556,maksssksksss755,"[400, 226]","[250, 126, 274, 153]",with_mask,1
3557,maksssksksss755,"[400, 226]","[248, 71, 269, 96]",with_mask,1
3558,maksssksksss755,"[400, 226]","[330, 24, 350, 48]",with_mask,1
3559,maksssksksss756,"[400, 267]","[216, 40, 251, 82]",with_mask,1
3560,maksssksksss756,"[400, 267]","[114, 54, 151, 91]",mask_weared_incorrect,0
3561,maksssksksss757,"[301, 400]","[104, 182, 220, 317]",without_mask,2
3562,maksssksksss758,"[400, 280]","[224, 53, 244, 73]",with_mask,1
3563,maksssksksss758,"[400, 280]","[318, 48, 338, 72]",with_mask,1
3564,maksssksksss758,"[400, 280]","[144, 48, 180, 85]",with_mask,1
3565,maksssksksss758,"[400, 280]","[66, 68, 83, 85]",with_mask,1
3566,maksssksksss758,"[400, 280]","[25, 57, 37, 73]",with_mask,1
3567,maksssksksss759,"[400, 267]","[91, 80, 140, 140]",with_mask,1
3568,maksssksksss759,"[400, 267]","[154, 103, 206, 163]",with_mask,1
3569,maksssksksss759,"[400, 267]","[273, 87, 339, 146]",without_mask,2
3570,maksssksksss76,"[400, 257]","[107, 67, 136, 95]",with_mask,1
3571,maksssksksss76,"[400, 257]","[157, 80, 165, 94]",mask_weared_incorrect,0
3572,maksssksksss76,"[400, 257]","[286, 70, 300, 84]",with_mask,1
3573,maksssksksss76,"[400, 257]","[319, 68, 356, 104]",with_mask,1
3574,maksssksksss760,"[400, 225]","[89, 26, 113, 56]",without_mask,2
3575,maksssksksss760,"[400, 225]","[173, 34, 206, 65]",mask_weared_incorrect,0
3576,maksssksksss760,"[400, 225]","[98, 96, 138, 127]",without_mask,2
3577,maksssksksss760,"[400, 225]","[158, 92, 195, 138]",mask_weared_incorrect,0
3578,maksssksksss760,"[400, 225]","[217, 103, 252, 141]",without_mask,2
3579,maksssksksss760,"[400, 225]","[350, 105, 378, 139]",without_mask,2
3580,maksssksksss760,"[400, 225]","[211, 160, 236, 201]",with_mask,1
3581,maksssksksss761,"[267, 400]","[136, 67, 187, 121]",mask_weared_incorrect,0
3582,maksssksksss762,"[301, 400]","[156, 167, 259, 304]",with_mask,1
3583,maksssksksss763,"[400, 225]","[155, 72, 241, 155]",with_mask,1
3584,maksssksksss763,"[400, 225]","[309, 36, 369, 104]",with_mask,1
3585,maksssksksss764,"[301, 400]","[46, 224, 140, 345]",with_mask,1
3586,maksssksksss765,"[301, 400]","[56, 196, 156, 314]",with_mask,1
3587,maksssksksss766,"[301, 400]","[86, 177, 188, 305]",with_mask,1
3588,maksssksksss767,"[267, 400]","[116, 36, 144, 71]",with_mask,1
3589,maksssksksss768,"[400, 225]","[4, 58, 15, 70]",with_mask,1
3590,maksssksksss768,"[400, 225]","[49, 21, 67, 40]",with_mask,1
3591,maksssksksss768,"[400, 225]","[80, 68, 98, 87]",with_mask,1
3592,maksssksksss768,"[400, 225]","[127, 57, 139, 71]",with_mask,1
3593,maksssksksss768,"[400, 225]","[204, 37, 219, 54]",with_mask,1
3594,maksssksksss768,"[400, 225]","[227, 113, 243, 129]",with_mask,1
3595,maksssksksss769,"[400, 225]","[227, 43, 252, 76]",with_mask,1
3596,maksssksksss769,"[400, 225]","[281, 132, 308, 156]",with_mask,1
3597,maksssksksss77,"[400, 225]","[1, 88, 13, 126]",with_mask,1
3598,maksssksksss77,"[400, 225]","[57, 97, 88, 134]",with_mask,1
3599,maksssksksss77,"[400, 225]","[132, 92, 173, 134]",with_mask,1
3600,maksssksksss770,"[400, 210]","[45, 43, 51, 53]",with_mask,1
3601,maksssksksss770,"[400, 210]","[80, 39, 97, 64]",with_mask,1
3602,maksssksksss770,"[400, 210]","[156, 57, 176, 75]",with_mask,1
3603,maksssksksss770,"[400, 210]","[188, 46, 196, 55]",with_mask,1
3604,maksssksksss770,"[400, 210]","[215, 38, 227, 53]",without_mask,2
3605,maksssksksss770,"[400, 210]","[253, 48, 264, 65]",without_mask,2
3606,maksssksksss770,"[400, 210]","[278, 40, 284, 51]",with_mask,1
3607,maksssksksss770,"[400, 210]","[293, 44, 301, 53]",with_mask,1
3608,maksssksksss771,"[400, 267]","[31, 109, 93, 161]",with_mask,1
3609,maksssksksss771,"[400, 267]","[83, 43, 119, 86]",with_mask,1
3610,maksssksksss771,"[400, 267]","[140, 70, 195, 128]",with_mask,1
3611,maksssksksss771,"[400, 267]","[280, 77, 366, 165]",with_mask,1
3612,maksssksksss771,"[400, 267]","[360, 10, 394, 46]",with_mask,1
3613,maksssksksss772,"[267, 400]","[45, 190, 80, 235]",without_mask,2
3614,maksssksksss772,"[267, 400]","[108, 150, 169, 212]",without_mask,2
3615,maksssksksss773,"[400, 274]","[65, 71, 86, 92]",with_mask,1
3616,maksssksksss773,"[400, 274]","[148, 60, 175, 88]",with_mask,1
3617,maksssksksss773,"[400, 274]","[218, 61, 241, 85]",with_mask,1
3618,maksssksksss773,"[400, 274]","[290, 63, 312, 83]",without_mask,2
3619,maksssksksss773,"[400, 274]","[370, 70, 391, 89]",without_mask,2
3620,maksssksksss773,"[400, 274]","[380, 18, 393, 30]",without_mask,2
3621,maksssksksss773,"[400, 274]","[251, 6, 258, 17]",without_mask,2
3622,maksssksksss773,"[400, 274]","[227, 11, 232, 19]",without_mask,2
3623,maksssksksss773,"[400, 274]","[325, 31, 330, 38]",without_mask,2
3624,maksssksksss773,"[400, 274]","[295, 31, 301, 37]",without_mask,2
3625,maksssksksss773,"[400, 274]","[280, 29, 286, 35]",without_mask,2
3626,maksssksksss773,"[400, 274]","[172, 24, 179, 32]",with_mask,1
3627,maksssksksss773,"[400, 274]","[145, 30, 151, 36]",without_mask,2
3628,maksssksksss773,"[400, 274]","[83, 24, 89, 31]",without_mask,2
3629,maksssksksss773,"[400, 274]","[58, 24, 65, 33]",without_mask,2
3630,maksssksksss773,"[400, 274]","[25, 22, 31, 31]",without_mask,2
3631,maksssksksss773,"[400, 274]","[2, 22, 10, 29]",without_mask,2
3632,maksssksksss774,"[400, 226]","[66, 32, 104, 72]",with_mask,1
3633,maksssksksss774,"[400, 226]","[122, 80, 173, 138]",with_mask,1
3634,maksssksksss774,"[400, 226]","[257, 30, 301, 86]",with_mask,1
3635,maksssksksss775,"[400, 225]","[77, 66, 130, 108]",with_mask,1
3636,maksssksksss775,"[400, 225]","[277, 53, 329, 99]",with_mask,1
3637,maksssksksss776,"[400, 267]","[15, 79, 42, 105]",with_mask,1
3638,maksssksksss776,"[400, 267]","[288, 88, 317, 127]",with_mask,1
3639,maksssksksss777,"[400, 226]","[49, 146, 102, 201]",with_mask,1
3640,maksssksksss777,"[400, 226]","[26, 82, 70, 122]",with_mask,1
3641,maksssksksss777,"[400, 226]","[73, 48, 102, 78]",with_mask,1
3642,maksssksksss777,"[400, 226]","[137, 42, 163, 74]",with_mask,1
3643,maksssksksss777,"[400, 226]","[187, 52, 220, 86]",with_mask,1
3644,maksssksksss777,"[400, 226]","[226, 47, 248, 70]",without_mask,2
3645,maksssksksss777,"[400, 226]","[285, 35, 322, 71]",with_mask,1
3646,maksssksksss777,"[400, 226]","[363, 32, 397, 72]",with_mask,1
3647,maksssksksss778,"[400, 267]","[57, 21, 88, 59]",with_mask,1
3648,maksssksksss778,"[400, 267]","[84, 108, 123, 147]",with_mask,1
3649,maksssksksss778,"[400, 267]","[176, 53, 202, 81]",with_mask,1
3650,maksssksksss778,"[400, 267]","[223, 36, 252, 70]",with_mask,1
3651,maksssksksss778,"[400, 267]","[315, 87, 379, 146]",with_mask,1
3652,maksssksksss779,"[400, 266]","[23, 43, 59, 82]",with_mask,1
